frame velocity-addSource velocity-diffuse velocity-project1 velocity-advect velocity-project2 density-addSource density-diffuse density-advect 
0.000591 0.066336 4.952416 1.796032 0.224224 1.787872 0.022592 1.639616 0.076704 
0.000592 0.066528 4.95744 1.785792 0.228448 1.790528 0.021984 1.645696 0.076576 
0.000593 0.066304 4.947328 1.791072 0.222944 1.79328 0.022464 1.645024 0.076608 
0.000594 0.069504 4.971904 1.799296 0.22272 1.793696 0.022016 1.657088 0.077248 
0.000595 0.0672 4.940576 1.788992 0.22352 1.792896 0.021888 1.64896 0.07648 
0.000596 0.072064 4.939616 1.793728 0.223712 1.79296 0.022432 1.644032 0.07664 
0.000597 0.066496 4.948928 1.793472 0.224224 1.798496 0.022112 1.646304 0.07696 
0.000598 0.066496 4.953376 1.79392 0.222208 1.795456 0.024032 1.642016 0.07744 
0.000599 0.070208 5.02608 1.815616 0.228736 1.810016 0.022784 1.679648 0.079872 
0.0006 0.065856 5.015744 1.811776 0.228256 1.815104 0.021632 1.668896 0.084704 
0.000601 0.065216 5.0184 1.820512 0.2272 1.816 0.021984 1.67008 0.07904 
0.000602 0.065024 5.011872 1.820832 0.227776 1.816768 0.021664 1.668768 0.079328 
0.000603 0.065536 5.03248 1.815616 0.230176 1.810144 0.021344 1.671104 0.077568 
0.000604 0.064672 5.033632 1.813056 0.227104 1.814272 0.021952 1.676128 0.078304 
0.000605 0.065568 5.024576 1.814912 0.227392 1.813184 0.021536 1.67696 0.078144 
0.000606 0.065376 5.029696 1.813344 0.227456 1.81104 0.0216 1.669728 0.079488 
0.000607 0.06576 5.033632 1.81056 0.227968 1.80848 0.021728 1.672192 0.077696 
0.000608 0.067008 5.033728 1.813792 0.227584 1.81136 0.021312 1.668864 0.078368 
0.000609 0.09072 5.359232 1.926752 0.23632 1.926848 0.029888 1.784416 0.0824 
0.00061 0.085184 5.350656 1.930368 0.236896 1.931744 0.028 1.788224 0.081344 
0.000611 0.085376 5.362688 1.932736 0.234464 1.93472 0.028416 1.783232 0.08176 
0.000612 0.084992 5.362976 1.944064 0.234208 1.927936 0.028032 1.782944 0.081248 
0.000613 0.085024 5.362784 1.928672 0.23552 1.924192 0.028096 1.781536 0.080864 
0.000614 0.084608 5.365056 1.932128 0.235712 1.923648 0.028064 1.7832 0.081184 
0.000615 0.084832 5.374784 1.924832 0.246784 1.930752 0.028192 1.784672 0.081696 
0.000616 0.08512 5.360192 1.926528 0.248256 1.925344 0.028 1.787904 0.08128 
0.000617 0.085632 5.35856 1.932448 0.235168 1.933184 0.02816 1.790464 0.081536 
0.000618 0.085184 5.360768 1.9232 0.23552 1.923744 0.028096 1.78864 0.081536 
0.000619 0.084416 5.372224 1.924512 0.235296 1.942144 0.028288 1.783008 0.082272 
0.00062 0.098336 5.487136 1.96656 0.23936 1.964512 0.032 1.839648 0.08432 
0.000621 0.091584 5.488064 1.967648 0.240608 1.965408 0.030048 1.837696 0.083744 
0.000622 0.09104 5.486304 1.974016 0.241024 1.966272 0.03024 1.839008 0.082656 
0.000623 0.090848 5.491872 1.970048 0.240288 1.978272 0.029952 1.831296 0.083392 
0.000624 0.090912 5.498048 1.966496 0.241792 1.96736 0.030208 1.834144 0.082464 
0.000625 0.091328 5.497824 1.966112 0.240224 1.965952 0.029824 1.831456 0.08352 
0.000626 0.090944 5.4944 1.964992 0.240256 1.964864 0.030016 1.831616 0.082688 
0.000627 0.090912 5.49504 1.967552 0.239552 1.965888 0.029984 1.833024 0.083072 
0.000628 0.0912 5.486624 1.96592 0.242336 1.977024 0.030016 1.832384 0.084352 
0.000629 0.090624 5.495904 1.976224 0.239872 1.964448 0.029888 1.83168 0.08352 
0.00063 0.09072 5.803936 2.080608 0.248896 2.083936 0.029664 1.942688 0.08672 
0.000631 0.083776 5.806624 2.085376 0.24624 2.074976 0.027232 1.938016 0.087232 
0.000632 0.084608 5.812256 2.081376 0.248192 2.078816 0.027552 1.9408 0.08608 
0.000633 0.084064 5.810624 2.084416 0.2488 2.081632 0.027776 1.942016 0.092992 
0.000634 0.08432 5.821216 2.077728 0.24832 2.083968 0.027456 1.944992 0.089824 
0.000635 0.084512 5.799584 2.077376 0.248032 2.085216 0.028 1.938496 0.086688 
0.000636 0.08464 5.81712 2.087872 0.247744 2.084544 0.027936 1.936576 0.086304 
0.000637 0.084128 5.801856 2.091648 0.249728 2.086368 0.027392 1.937792 0.085888 
0.000638 0.08384 5.806912 2.082272 0.248288 2.07808 0.027456 1.937376 0.085376 
0.000639 0.08464 5.805056 2.088352 0.249216 2.080288 0.027616 1.951808 0.086528 
0.00064 0.104416 5.948096 2.13584 0.254752 2.127584 0.034368 1.987744 0.08928 
0.000641 0.09728 5.939616 2.13888 0.253696 2.12672 0.03216 2.001408 0.087776 
0.000642 0.097088 5.950368 2.135456 0.25472 2.1304 0.032096 1.980928 0.08848 
0.000643 0.096896 5.936256 2.135392 0.253824 2.136704 0.032224 1.984576 0.088416 
0.000644 0.10144 5.96736 2.1296 0.257472 2.124992 0.032192 1.986304 0.087584 
0.000645 0.09712 5.9488 2.133696 0.254624 2.125152 0.031776 1.982368 0.087584 
0.000646 0.096992 5.955872 2.13392 0.2528 2.131904 0.031968 1.978688 0.088832 
0.000647 0.097024 5.968608 2.13408 0.253248 2.123136 0.032192 1.987232 0.087296 
0.000648 0.097632 5.945472 2.135296 0.253856 2.137248 0.032032 1.98352 0.087648 
0.000649 0.102016 6.34432 2.26512 0.263328 2.256768 0.033536 2.107712 0.090752 
0.00065 0.095616 6.35008 2.258528 0.262976 2.257568 0.031616 2.107392 0.089728 
0.000651 0.095072 6.349152 2.25728 0.261536 2.251104 0.031328 2.109632 0.0904 
0.000652 0.095328 6.355584 2.260192 0.261024 2.252256 0.031904 2.114208 0.091136 
0.000653 0.095648 6.335648 2.25184 0.26112 2.254752 0.031552 2.117632 0.090656 
0.000654 0.09536 6.33984 2.256928 0.26288 2.266816 0.031296 2.107776 0.091488 
0.000655 0.095808 6.342592 2.258976 0.26288 2.260512 0.03168 2.109504 0.090816 
0.000656 0.094496 6.337088 2.256928 0.261856 2.252192 0.03184 2.106144 0.091584 
0.000657 0.095168 6.348864 2.255552 0.261472 2.254528 0.031456 2.105344 0.091104 
0.000658 0.08976 6.688448 2.378656 0.268736 2.386144 0.02896 2.235552 0.093376 
0.000659 0.08208 6.69184 2.382368 0.270528 2.392544 0.02704 2.229568 0.094112 
0.00066 0.081184 6.69152 2.378848 0.269024 2.386848 0.0272 2.236832 0.092512 
0.000661 0.081472 6.687072 2.386336 0.269632 2.3832 0.02688 2.234016 0.092832 
0.000662 0.081504 6.691712 2.383808 0.271232 2.381856 0.026976 2.236704 0.092896 
0.000663 0.082912 6.674688 2.379328 0.26976 2.390432 0.027168 2.230016 0.092608 
0.000664 0.081088 6.680672 2.384672 0.269696 2.383296 0.02704 2.231008 0.092832 
0.000665 0.081888 6.68784 2.380288 0.271008 2.379712 0.026592 2.227648 0.09216 
0.000666 0.082368 6.697472 2.376128 0.27296 2.375808 0.0264 2.231904 0.092832 
0.000667 0.09872 6.793856 2.407584 0.269344 2.409184 0.031872 2.270624 0.093376 
0.000668 0.090336 6.777376 2.41232 0.270944 2.414208 0.030784 2.2688 0.09232 
0.000669 0.089792 6.793504 2.40928 0.270464 2.416672 0.029536 2.278112 0.09136 
0.00067 0.089792 6.81056 2.412416 0.272 2.409056 0.030272 2.27088 0.092448 
0.000671 0.091072 6.78944 2.402112 0.270144 2.406496 0.030656 2.272416 0.093184 
0.000672 0.089888 6.796544 2.416576 0.268992 2.408064 0.029792 2.278112 0.092832 
0.000673 0.089536 6.784512 2.417376 0.271008 2.41456 0.03024 2.26864 0.091936 
0.000674 0.090208 6.791264 2.41552 0.276096 2.406592 0.030592 2.264896 0.092224 
0.000675 0.088928 6.800064 2.404832 0.269376 2.405344 0.029376 2.269248 0.094176 
0.000676 0.119936 7.170464 2.55296 0.282144 2.529344 0.039808 2.40736 0.098336 
0.000677 0.1144 7.172224 2.546048 0.28192 2.54064 0.0384 2.399648 0.09984 
0.000678 0.119072 7.174368 2.55536 0.28064 2.534016 0.037952 2.403904 0.097856 
0.000679 0.114016 7.185568 2.554848 0.2816 2.536032 0.03824 2.40432 0.098496 
0.00068 0.115616 7.1824 2.544384 0.280928 2.532288 0.038016 2.406208 0.098336 
0.000681 0.115296 7.1736 2.544544 0.281824 2.542784 0.038464 2.40944 0.100992 
0.000682 0.115136 7.172704 2.558208 0.284448 2.53104 0.038272 2.4208 0.097952 
0.000683 0.114752 7.180064 2.562592 0.282112 2.533856 0.038016 2.39648 0.097856 
0.000684 0.112416 7.747424 2.731392 0.293152 2.736384 0.037792 2.577184 0.106112 
0.000685 0.107936 7.730176 2.728512 0.294592 2.740512 0.035936 2.580448 0.103616 
0.000686 0.108064 7.743616 2.732672 0.29296 2.733728 0.036064 2.57872 0.104704 
0.000687 0.113216 7.747808 2.74016 0.296224 2.740864 0.036064 2.580992 0.105024 
0.000688 0.108672 7.750176 2.731712 0.293696 2.75152 0.036064 2.578432 0.104608 
0.000689 0.108864 7.737376 2.751168 0.293632 2.731936 0.036 2.573312 0.104352 
0.00069 0.108224 7.759808 2.7304 0.295264 2.738368 0.036032 2.576672 0.103808 
0.000691 0.108576 7.727616 2.73312 0.2952 2.751296 0.035936 2.574752 0.10448 
0.000692 0.124672 8.587456 2.941056 0.346272 2.941248 0.040832 2.85552 0.119648 
0.000693 0.118336 8.599616 2.943136 0.343296 2.941184 0.03888 2.85504 0.117344 
0.000694 0.117632 8.599552 2.943712 0.342336 2.94448 0.038784 2.87776 0.118304 
0.000695 0.120768 8.568928 2.939648 0.344544 2.966624 0.038944 2.862336 0.120352 
0.000696 0.118048 8.595424 2.942112 0.342752 2.94784 0.038784 2.853088 0.118112 
0.000697 0.117728 8.573728 2.944096 0.342976 2.944384 0.038848 2.849728 0.118016 
0.000698 0.11728 8.572864 2.942336 0.34544 2.9464 0.0392 2.855328 0.119616 
0.000699 0.118464 8.605088 2.94624 0.345952 2.938048 0.039104 2.85856 0.11856 
0.0007 0.105472 9.027616 3.103008 0.357408 3.096 0.03504 3.00832 0.122656 
0.000701 0.099904 9.025984 3.107776 0.352928 3.083776 0.03312 3.015104 0.12272 
0.000702 0.099328 9.02464 3.114144 0.356928 3.095776 0.032992 3.018912 0.122336 
0.000703 0.098816 9.028896 3.09936 0.353792 3.09408 0.033472 3.01024 0.122272 
0.000704 0.098656 9.022272 3.10832 0.3536 3.079264 0.032768 3.020768 0.12352 
0.000705 0.098752 9.02128 3.097216 0.35696 3.079456 0.033216 3.013056 0.122176 
0.000706 0.100064 9.047168 3.099296 0.357376 3.088832 0.033024 3.00976 0.121536 
0.000707 0.110752 9.53472 3.245248 0.364512 3.277312 0.036864 3.163936 0.126144 
0.000708 0.105056 9.53376 3.24816 0.361632 3.26064 0.03456 3.161408 0.125472 
0.000709 0.105728 9.5408 3.251712 0.361728 3.27536 0.034784 3.154208 0.124416 
0.00071 0.10432 9.55536 3.246464 0.362336 3.271136 0.035808 3.16096 0.122848 
0.000711 0.105632 9.545024 3.250944 0.365792 3.2568 0.035072 3.159712 0.12528 
0.000712 0.105024 9.554912 3.249952 0.362368 3.253408 0.035008 3.160224 0.126368 
0.000713 0.12848 10.027456 3.432128 0.373056 3.423008 0.04256 3.347264 0.127136 
0.000714 0.127936 10.034464 3.460128 0.373184 3.419808 0.041056 3.34224 0.127392 
0.000715 0.125344 10.048704 3.430688 0.374304 3.424384 0.041472 3.345568 0.129472 
0.000716 0.126496 10.033664 3.450048 0.372384 3.413536 0.041024 3.33808 0.128928 
0.000717 0.125952 10.025216 3.432128 0.372576 3.418464 0.04128 3.338656 0.128288 
0.000718 0.124704 10.044608 3.436352 0.372768 3.412224 0.041504 3.345152 0.1272 
0.000719 0.12624 10.028672 3.443552 0.37632 3.420896 0.041248 3.347104 0.126336 
0.00072 0.14144 10.351008 3.526432 0.38352 3.521472 0.04656 3.452672 0.132704 
0.000721 0.135424 10.350816 3.529184 0.382208 3.509856 0.044896 3.44496 0.132768 
0.000722 0.138528 10.364288 3.553952 0.384384 3.502176 0.044768 3.45248 0.131584 
0.000723 0.1344 10.335936 3.531264 0.38336 3.516768 0.044256 3.45936 0.1336 
0.000724 0.135104 10.341184 3.525312 0.381312 3.508896 0.044992 3.444288 0.134496 
0.000725 0.134272 10.352576 3.534368 0.384192 3.502592 0.04448 3.460256 0.13264 
0.000726 0.146048 10.934016 3.7272 0.394656 3.720192 0.04672 3.666016 0.137312 
0.000727 0.135968 10.943712 3.719008 0.397664 3.722816 0.045472 3.650368 0.137024 
0.000728 0.135296 10.949952 3.72368 0.398848 3.739456 0.045696 3.654272 0.137216 
0.000729 0.13648 10.957024 3.734016 0.397632 3.72192 0.045408 3.654464 0.136352 
0.00073 0.135872 10.9464 3.72 0.397024 3.72768 0.045984 3.639776 0.137312 
0.000731 0.136704 10.937664 3.7352 0.396768 3.719616 0.045472 3.643968 0.136832 
0.000732 0.148032 11.37184 3.85168 0.403872 3.8424 0.049568 3.79744 0.140032 
0.000733 0.14112 11.371808 3.852832 0.401888 3.84976 0.047648 3.788352 0.137984 
0.000734 0.140448 11.386112 3.844672 0.405248 3.853376 0.048448 3.789408 0.138016 
0.000735 0.140064 11.380256 3.843488 0.399904 3.849248 0.047456 3.797696 0.137696 
0.000736 0.140864 11.374016 3.849568 0.399392 3.855008 0.047296 3.791904 0.13792 
0.000737 0.141152 11.357376 3.856256 0.39984 3.847584 0.047808 3.786464 0.1392 
0.000738 0.122464 11.993952 4.05632 0.413248 4.050496 0.040768 4.009056 0.14272 
0.000739 0.116544 11.987904 4.062816 0.41184 4.054112 0.03856 4.003008 0.143296 
0.00074 0.11584 12.003328 4.043968 0.414016 4.062272 0.038624 4.003712 0.14096 
0.000741 0.11568 11.991744 4.066528 0.414176 4.0576 0.038592 4.004288 0.144384 
0.000742 0.11552 12.010304 4.051488 0.412896 4.054528 0.038848 4.00768 0.143136 
0.000743 0.115744 11.988032 4.064192 0.41376 4.057024 0.038816 4.002016 0.142624 
0.000744 0.135552 12.61904 4.2392 0.427712 4.265216 0.045024 4.195232 0.144704 
0.000745 0.129632 12.629568 4.245216 0.423456 4.251008 0.042912 4.181088 0.147392 
0.000746 0.128736 12.631456 4.244576 0.427616 4.258528 0.047712 4.191488 0.145824 
0.000747 0.1288 12.621664 4.23632 0.424128 4.254304 0.043136 4.179232 0.146336 
0.000748 0.129312 12.619328 4.243264 0.42528 4.25344 0.04352 4.19248 0.147712 
0.000749 0.129376 12.605792 4.230272 0.4224 4.256224 0.0432 4.180352 0.147264 
0.00075 0.137312 13.294272 4.482304 0.440128 4.483072 0.045376 4.420544 0.150784 
0.000751 0.14624 13.349792 4.480608 0.437664 4.458944 0.043456 4.418144 0.152192 
0.000752 0.131488 13.2792 4.485504 0.437344 4.457856 0.04384 4.416832 0.150976 
0.000753 0.13056 13.305472 4.482144 0.43872 4.471744 0.043776 4.420864 0.150624 
0.000754 0.130016 13.285056 4.490688 0.43632 4.458496 0.044032 4.424768 0.150144 
0.000755 0.19584 13.923456 4.68176 0.44912 4.690464 0.061824 4.64368 0.155776 
0.000756 0.18032 13.914432 4.679552 0.446464 4.68176 0.060832 4.642624 0.153856 
0.000757 0.181568 13.94336 4.675648 0.445888 4.683776 0.060096 4.651136 0.15536 
0.000758 0.186112 13.947808 4.679776 0.445824 4.691584 0.06032 4.638304 0.154272 
0.000759 0.180736 13.94384 4.696384 0.444864 4.6872 0.060128 4.651392 0.155104 
0.00076 0.177664 14.637152 4.924352 0.460896 4.926688 0.05888 4.886464 0.160448 
0.000761 0.172352 14.64688 4.90672 0.46048 4.914912 0.05744 4.907296 0.161152 
0.000762 0.172096 14.64368 4.925536 0.459104 4.936096 0.058112 4.881344 0.160864 
0.000763 0.172416 14.62784 4.904288 0.457568 4.91552 0.05792 4.888896 0.15824 
0.000764 0.172192 14.637568 4.915488 0.460128 4.921216 0.056992 4.90032 0.158624 
0.000765 0.177856 15.066912 5.120832 0.473888 5.108864 0.059072 5.024384 0.165344 
0.000766 0.17008 15.063552 5.117472 0.47344 5.123936 0.05744 5.01968 0.166432 
0.000767 0.171296 15.072288 5.102848 0.472 5.111616 0.057248 5.016832 0.165472 
0.000768 0.171168 15.076256 5.105696 0.480672 5.115968 0.056896 5.019776 0.164512 
0.000769 0.171008 15.073792 5.10928 0.47568 5.106432 0.056896 5.016864 0.163392 
0.00077 0.171552 15.423584 5.221856 0.472448 5.21728 0.05728 5.145568 0.165664 
0.000771 0.171008 15.432928 5.22112 0.475392 5.220448 0.0568 5.130432 0.164224 
0.000772 0.1704 15.40992 5.22528 0.47968 5.238304 0.056224 5.1416 0.164704 
0.000773 0.171424 15.424832 5.221088 0.473056 5.225408 0.057088 5.1288 0.164128 
0.000774 0.170048 15.428544 5.229088 0.47632 5.21664 0.056576 5.139008 0.165856 
0.000775 0.17536 15.930528 5.375488 0.485408 5.371968 0.05568 5.318784 0.167968 
0.000776 0.159488 15.95472 5.376 0.480704 5.353632 0.053824 5.331872 0.16528 
0.000777 0.1576 15.926656 5.380064 0.481088 5.369216 0.053056 5.315264 0.1672 
0.000778 0.159648 15.937376 5.367072 0.479936 5.371136 0.052992 5.320736 0.166176 
0.000779 0.157344 15.933984 5.372416 0.478944 5.356032 0.052224 5.32512 0.167648 
0.00078 0.163136 16.698304 5.574496 0.488096 5.562112 0.054592 5.561824 0.171616 
0.000781 0.156704 16.700736 5.58224 0.485824 5.573792 0.052448 5.545792 0.171008 
0.000782 0.15568 16.700928 5.568896 0.492384 5.553632 0.052448 5.548672 0.168864 
0.000783 0.156128 16.70016 5.583872 0.49088 5.583008 0.052736 5.56224 0.17008 
0.000784 0.15776 17.675936 5.87088 0.510016 5.913184 0.052896 5.872544 0.177792 
0.000785 0.152 17.65744 5.875744 0.509056 5.907456 0.05056 5.874528 0.17808 
0.000786 0.15152 17.670144 5.884416 0.507648 5.916224 0.050432 5.876704 0.177024 
0.000787 0.151648 17.676992 5.878368 0.504544 5.920736 0.050656 5.876864 0.177504 
0.000788 0.197152 18.46416 6.170272 0.519648 6.18656 0.065536 6.147776 0.182144 
0.000789 0.189664 18.475904 6.181184 0.52224 6.184928 0.063328 6.164736 0.181632 
0.00079 0.189184 18.468576 6.190624 0.52448 6.189696 0.063392 6.144128 0.181824 
0.000791 0.194208 18.47984 6.186176 0.52208 6.190496 0.0632 6.150464 0.18064 
0.000792 0.199648 19.350176 6.45376 0.537952 6.466912 0.067552 6.456032 0.187264 
0.000793 0.190784 19.354272 6.440416 0.539648 6.466528 0.063392 6.471424 0.188224 
0.000794 0.190816 19.357856 6.452992 0.541568 6.47232 0.066208 6.470912 0.187392 
0.000795 0.19456 19.34864 6.44176 0.5392 6.461088 0.064672 6.472384 0.187584 
0.000796 0.19664 19.3456 6.44384 0.537984 6.460928 0.065984 6.464096 0.188352 
0.000797 0.193504 19.348928 6.450464 0.539936 6.467744 0.065536 6.46176 0.187424 
0.000798 0.19104 19.364416 6.461088 0.541152 6.470112 0.063968 6.473376 0.186912 
0.000799 0.193728 19.35728 6.438912 0.543232 6.45968 0.063968 6.465408 0.188416 
0.0008 0.194464 19.365952 6.437792 0.536224 6.476448 0.063584 6.455424 0.187712 
0.000801 0.190784 19.35632 6.452768 0.539968 6.46608 0.063744 6.46096 0.187328 
0.000802 0.194944 19.341184 6.43872 0.53808 6.461568 0.064064 6.460448 0.188352 
0.000803 0.196896 19.346464 6.445088 0.540096 6.462816 0.064864 6.47728 0.187552 
0.000804 0.196512 19.351168 6.45056 0.538784 6.462816 0.065504 6.47088 0.188448 
0.000805 0.19152 19.334272 6.46368 0.541632 6.458368 0.065408 6.469536 0.18704 
0.000806 0.19584 19.345472 6.447104 0.539744 6.479264 0.064544 6.462048 0.189056 
0.000807 0.194048 19.346112 6.450848 0.537984 6.47808 0.0648 6.460256 0.187968 
0.000808 0.192128 19.355296 6.450592 0.539296 6.473536 0.064672 6.463904 0.18928 
0.000809 0.19344 19.366368 6.440608 0.53792 6.455232 0.064 6.479072 0.18736 
0.00081 0.194976 19.343232 6.436352 0.542016 6.456128 0.062976 6.476512 0.187264 
0.000811 0.192064 19.353632 6.436096 0.536288 6.472128 0.065824 6.465184 0.187456 
0.000812 0.197408 19.33248 6.45024 0.536384 6.463008 0.064096 6.466848 0.186976 
0.000813 0.191648 19.350656 6.44704 0.538176 6.462592 0.066016 6.475232 0.187904 
0.000814 0.197632 19.334048 6.442784 0.544352 6.457952 0.065216 6.4624 0.187296 
0.000815 0.19312 19.354784 6.447104 0.53856 6.46784 0.064704 6.462336 0.189344 
0.000816 0.208 19.495744 6.449344 0.536288 6.46192 0.063808 6.457248 0.187712 
0.000817 0.189888 19.334208 6.440224 0.543232 6.462368 0.064832 6.467328 0.18736 
0.000818 0.194336 19.348512 6.439936 0.539072 6.464 0.066208 6.462912 0.187872 
0.000819 0.197856 19.343136 6.443296 0.536672 6.455104 0.065344 6.462112 0.188192 
0.00082 0.205216 19.338656 6.454528 0.537376 6.464896 0.065888 6.45552 0.187296 
0.000821 0.190944 19.360576 6.447008 0.53728 6.458848 0.064704 6.465152 0.18784 
0.000822 0.197184 19.355072 6.459232 0.540768 6.46832 0.062432 6.457952 0.187712 
0.000823 0.193408 19.364192 6.44288 0.536192 6.467744 0.065088 6.46368 0.18784 
0.000824 0.198464 19.354208 6.43648 0.542176 6.469056 0.06576 6.461696 0.189312 
0.000825 0.192672 19.349376 6.440928 0.539488 6.45808 0.06272 6.476672 0.186432 
0.000826 0.192 19.343264 6.448448 0.537792 6.463872 0.063424 6.478016 0.188224 
0.000827 0.196 19.345216 6.455328 0.539168 6.4632 0.06368 6.45952 0.186976 
0.000828 0.200448 19.35664 6.448 0.537856 6.46624 0.064896 6.472896 0.18656 
0.000829 0.19696 19.328608 6.447616 0.538336 6.4592 0.064864 6.460032 0.18704 
0.00083 0.191232 19.327488 6.444384 0.537984 6.459904 0.064128 6.46288 0.185856 
0.000831 0.192544 19.33936 6.450304 0.535808 6.46512 0.0632 6.468576 0.186688 
0.000832 0.196288 19.344992 6.45024 0.54208 6.464768 0.065472 6.467968 0.191232 
0.000833 0.193152 19.34528 6.447968 0.538112 6.459904 0.066208 6.472928 0.188448 
0.000834 0.192704 19.344768 6.457632 0.542528 6.453472 0.064192 6.456704 0.187008 
0.000835 0.19488 19.343072 6.459296 0.54112 6.459776 0.065344 6.459584 0.1864 
0.000836 0.20944 19.510912 6.448 0.537504 6.475872 0.064064 6.475936 0.186048 
0.000837 0.190816 19.35456 6.445824 0.537344 6.487232 0.063488 6.458784 0.18752 
0.000838 0.192736 19.331776 6.438912 0.540384 6.460704 0.065376 6.466848 0.187168 
0.000839 0.19552 19.367008 6.446016 0.540032 6.471904 0.06464 6.471808 0.187936 
0.00084 0.191968 19.338336 6.448416 0.539008 6.457408 0.063904 6.468352 0.189664 
0.000841 0.18912 19.358336 6.45328 0.539072 6.459904 0.064992 6.4768 0.186368 
0.000842 0.194688 19.344544 6.457504 0.53904 6.46656 0.06432 6.463328 0.186336 
0.000843 0.1944 19.35824 6.439488 0.544576 6.453728 0.064672 6.455808 0.189728 
0.000844 0.194848 19.337568 6.438144 0.54032 6.46416 0.06624 6.455904 0.186976 
0.000845 0.193984 19.343456 6.458112 0.537792 6.479584 0.064384 6.46832 0.189056 
0.000846 0.195328 19.349632 6.450624 0.540256 6.467456 0.062784 6.47136 0.187104 
0.000847 0.194112 19.362688 6.450464 0.540288 6.459264 0.066272 6.453312 0.189984 
0.000848 0.199936 19.343808 6.44448 0.539264 6.458336 0.063808 6.460864 0.18608 
0.000849 0.1928 19.334304 6.449472 0.539136 6.453312 0.062944 6.466528 0.186688 
0.00085 0.19312 19.339584 6.446464 0.53648 6.462624 0.06544 6.450304 0.186432 
0.000851 0.189824 19.333056 6.444128 0.540256 6.479232 0.063904 6.465376 0.186784 
0.000852 0.196992 19.356896 6.43648 0.537184 6.476448 0.065152 6.460288 0.186784 
0.000853 0.194944 19.355104 6.449472 0.53824 6.474336 0.064928 6.46528 0.185312 
0.000854 0.196512 19.349824 6.438432 0.538976 6.456288 0.064352 6.466432 0.186784 
0.000855 0.19152 19.325984 6.444896 0.540448 6.469536 0.066272 6.461632 0.190688 
0.000856 0.19792 19.363552 6.451712 0.538016 6.468576 0.062336 6.456032 0.187712 
0.000857 0.19184 19.345472 6.444608 0.536 6.475264 0.063872 6.466816 0.187776 
0.000858 0.192992 19.373184 6.451296 0.539936 6.465664 0.065984 6.460864 0.185376 
0.000859 0.1944 19.360192 6.452448 0.538496 6.48304 0.06384 6.466784 0.188352 
0.00086 0.198592 19.333152 6.44224 0.537344 6.469504 0.065024 6.472672 0.186912 
0.000861 0.195584 19.334112 6.444896 0.538752 6.451584 0.064544 6.46576 0.19072 
0.000862 0.196096 19.378944 6.443264 0.53888 6.462112 0.064928 6.469312 0.188192 
0.000863 0.199072 19.340032 6.457952 0.53808 6.461184 0.06416 6.452224 0.187808 
0.000864 0.19376 19.337696 6.456448 0.540192 6.458976 0.06544 6.458656 0.186656 
0.000865 0.1952 19.357856 6.44416 0.539488 6.472256 0.066144 6.468224 0.188224 
0.000866 0.194464 19.33536 6.439712 0.539072 6.470912 0.064928 6.456672 0.189152 
0.000867 0.195424 19.350848 6.446304 0.536768 6.463776 0.064544 6.469792 0.189344 
0.000868 0.205984 19.337024 6.4344 0.53696 6.465888 0.065056 6.467328 0.189696 
0.000869 0.191904 19.327456 6.448832 0.53808 6.460352 0.062976 6.467584 0.18624 
0.00087 0.195232 19.328928 6.462464 0.537952 6.461568 0.062464 6.460928 0.1872 
0.000871 0.195584 19.34464 6.45072 0.540992 6.47152 0.064096 6.466432 0.188256 
0.000872 0.198112 19.346336 6.437664 0.540192 6.469184 0.064032 6.45504 0.188704 
0.000873 0.193024 19.339232 6.446016 0.537504 6.459552 0.064896 6.46512 0.18576 
0.000874 0.191808 19.356128 6.439872 0.53664 6.47008 0.064608 6.48288 0.186976 
0.000875 0.19392 19.344992 6.443744 0.53936 6.459648 0.065696 6.46144 0.187648
# points: 875
